"Iterations","Rewards","Time","Steps"
"6396","4.7299999999999995","1253","29"
"6397","4.609999999999999","1340","41"
"6398","4.79","1295","23"
"6399","-5.2700000000000005","1364","29"
"6400","-5.36","1354","38"
"6401","4.82","1217","20"
"6402","-5.22","1281","24"
"6403","-5.21","1287","23"
"6404","-7.779999999999985","1318","280"
"6405","4.78","1351","24"
"6406","2.8100000000000027","1275","221"
"6407","4.54","1260","48"
"6408","4.71","1350","31"
"6409","4.47","1337","55"
"6410","4.7","1389","32"
"6411","3.569999999999999","1388","145"
"6412","-5.28","1304","30"
"6413","4.55","1486","47"
"6414","4.75","1324","27"
"6415","4.83","1504","19"
"6416","-5.5200000000000005","1539","54"
"6417","4.82","1399","20"
"6418","-5.23","1262","25"
"6419","4.78","1373","24"
"6420","-7.689999999999987","1313","271"
"6421","4.8","1320","22"
"6422","-5.38","1302","40"
"6423","4.8","1362","22"
"6424","4.7299999999999995","1339","29"
"6425","4.569999999999999","1281","45"
"6426","-5.5","1314","52"
"6427","4.369999999999999","1279","65"
"6428","4.74","1315","28"
"6429","1.6900000000000266","1376","333"
"6430","4.279999999999999","1355","74"
"6431","-5.4","1412","42"
"6432","4.7299999999999995","1314","29"
"6433","-5.32","1390","34"
"6434","4.7","1369","32"
"6435","4.67","1359","35"
"6436","4.54","1331","48"
"6437","4.47","1277","55"
"6438","4.72","1292","30"
"6439","4.71","1257","31"
"6440","4.6499999999999995","1301","37"
"6441","4.79","1351","23"
"6442","4.78","1272","24"
"6443","4.51","1378","51"
"6444","4.72","1326","30"
"6445","-5.3100000000000005","1333","33"
"6446","4.64","1267","38"
"6447","-6.340000000000001","1280","136"
"6448","-6.1000000000000005","1257","112"
"6449","-5.3500000000000005","1395","37"
"6450","4.59","1360","43"
"6451","-5.38","1258","40"
"6452","4.72","1335","30"
"6453","3.619999999999999","1324","140"
"6454","4.609999999999999","1405","41"
"6455","4.7299999999999995","1333","29"
"6456","3.8599999999999994","1325","116"
"6457","4.75","1335","27"
"6458","4.41","1242","61"
"6459","4.529999999999999","1280","49"
"6460","4.64","1255","38"
"6461","3.869999999999999","1414","115"
"6462","-5.67","1286","69"
"6463","4.609999999999999","1470","41"
"6464","4.83","1431","19"
"6465","4.46","1355","56"
"6466","4.7","1297","32"
"6467","4.74","1281","28"
"6468","-5.17","1233","19"
"6469","4.46","1392","56"
"6470","4.7","1326","32"
"6471","4.68","1309","34"
"6472","4.079999999999999","1353","94"
"6473","4.49","1267","53"
"6474","4.78","1366","24"
"6475","4.74","1258","28"
"6476","-5.18","1362","20"
"6477","4.66","1295","36"
"6478","4.4399999999999995","1385","58"
"6479","4.52","1318","50"
"6480","4.75","1385","27"
"6481","2.4400000000000106","1345","258"
"6482","4.7299999999999995","1268","29"
"6483","4.609999999999999","1240","41"
"6484","4.82","1323","20"
"6485","4.77","1356","25"
"6486","4.79","1396","23"
"6487","4.81","1315","21"
"6488","-8.289999999999974","1270","331"
"6489","-5.94","1373","96"
"6490","4.1899999999999995","1341","83"
"6491","4.78","1315","24"
"6492","1.8700000000000228","1319","315"
"6493","4.34","1338","68"
"6494","4.79","1399","23"
"6495","4.8","1429","22"
"6496","-5.59","1361","61"
"6497","4.6499999999999995","1185","37"
"6498","-5.99","1335","101"
"6499","-5.14","1462","16"
"6500","3.789999999999999","1336","123"
"6501","4.369999999999999","1388","65"
"6502","4.79","1326","23"
"6503","4.68","1308","34"
"6504","4.77","1374","25"
"6505","4.66","1403","36"
"6506","4.7299999999999995","1400","29"
"6507","-5.36","1401","38"
"6508","4.74","1330","28"
"6509","4.449999999999999","1395","57"
"6510","4.78","1333","24"
"6511","4.74","1359","28"
"6512","4.77","1550","25"
"6513","4.75","1525","27"
"6514","4.72","1490","30"
"6515","4.8","1349","22"
"6516","4.75","1376","27"
"6517","4.81","1442","21"
"6518","4.82","1531","20"
"6519","4.79","1409","23"
"6520","-5.7","1458","72"
"6521","3.719999999999999","1337","130"
"6522","4.76","1481","26"
"6523","4.54","1558","48"
"6524","3.619999999999999","1505","140"
"6525","3.839999999999999","1457","118"
"6526","3.829999999999999","1484","119"
"6527","4.62","1552","40"
"6528","4.8","1354","22"
"6529","-5.49","1373","51"
"6530","4.68","1376","34"
"6531","4.77","1284","25"
"6532","4.62","1359","40"
"6533","4.8","1423","22"
"6534","4.79","1245","23"
"6535","4.72","1241","30"
"6536","4.58","1327","44"
"6537","4.76","1251","26"
"6538","-5.18","1266","20"
"6539","2.840000000000002","1398","218"
"6540","-5.22","1552","24"
"6541","4.78","1412","24"
"6542","4.3","1324","72"
"6543","4.79","1304","23"
"6544","4.46","1300","56"
"6545","4.52","1337","50"
"6546","-5.26","1495","28"
"6547","0.9900000000000411","1421","403"
"6548","4.6","1527","42"
"6549","-5.18","1391","20"
"6550","1.950000000000021","1348","307"
"6551","4.76","1336","26"
"6552","4.68","1348","34"
"6553","3.3299999999999987","1269","169"
"6554","4.72","1275","30"
"6555","-5.46","1434","48"
"6556","4.41","1394","61"
"6557","3.549999999999999","1331","147"
"6558","4.239999999999999","1396","78"
"6559","-5.22","1368","24"
"6560","4.67","1365","35"
"6561","4.75","1301","27"
"6562","4.7299999999999995","1281","29"
"6563","4.14","1357","88"
"6564","4.25","1200","77"
"6565","4.85","1387","17"
"6566","4.8","1373","22"
"6567","-5.18","1402","20"
"6568","4.49","1366","53"
"6569","4.64","1319","38"
"6570","4.239999999999999","1399","78"
"6571","3.9499999999999993","1387","107"
"6572","4.109999999999999","1327","91"
"6573","4.3","1323","72"
"6574","-5.61","1424","63"
"6575","3.9099999999999993","1312","111"
"6576","4.43","1371","59"
"6577","4.569999999999999","1361","45"
"6578","1.2700000000000355","1324","375"
"6579","4.069999999999999","1345","95"
"6580","4.83","1331","19"
"6581","4.62","1451","40"
"6582","4.66","1395","36"
"6583","4.01","1317","101"
"6584","-5.3500000000000005","1526","37"
"6585","-5.24","1352","26"
"6586","3.9899999999999993","1240","103"
"6587","4.35","1300","67"
"6588","4.78","1317","24"
"6589","4.7299999999999995","1325","29"
"6590","4.71","1292","31"
"6591","4.529999999999999","1326","49"
"6592","4.72","1397","30"
"6593","4.49","1382","53"
"6594","4.7","1399","32"
"6595","4.22","1312","80"
"6596","4.66","1260","36"
"6597","4.77","1300","25"
"6598","4.569999999999999","1489","45"
"6599","4.79","1337","23"
"6600","4.81","1342","21"
"6601","4.84","1333","18"
"6602","4.7299999999999995","1385","29"
"6603","4.609999999999999","1368","41"
"6604","4.51","1300","51"
"6605","4.68","1431","34"
"6606","4.7299999999999995","1368","29"
"6607","4.63","1380","39"
"6608","4.75","1361","27"
"6609","4.83","1387","19"
"6610","4.86","1515","16"
"6611","4.6","1475","42"
"6612","-5.17","1481","19"
"6613","4.75","1299","27"
"6614","4.74","1443","28"
"6615","3.1599999999999984","1537","186"
"6616","-5.870000000000001","1400","89"
"6617","4.81","1333","21"
"6618","4.72","1370","30"
"6619","3.8599999999999994","1342","116"
"6620","4.6899999999999995","1333","33"
"6621","4.369999999999999","1359","65"
"6622","-6.040000000000001","1481","106"
"6623","4.71","1416","31"
"6624","4.6899999999999995","1325","33"
"6625","-5.37","1375","39"
"6626","3.689999999999999","1356","133"
"6627","3.9099999999999993","1371","111"
"6628","4.77","1473","25"
"6629","-5.67","1325","69"
"6630","4.49","1379","53"
"6631","4.66","1384","36"
"6632","4.81","1388","21"
"6633","-5.33","1402","35"
"6634","4.7","1379","32"
"6635","4.83","1458","19"
"6636","4.2299999999999995","1960","79"
"6637","4.7299999999999995","1662","29"
"6638","4.82","2054","20"
"6639","4.7299999999999995","-1921","29"
"6640","4.77","1638","25"
"6641","4.54","1740","48"
"6642","2.93","1519","209"
"6643","4.52","1442","50"
"6644","4.54","1476","48"
"6645","4.75","1586","27"
"6646","4.569999999999999","1437","45"
"6647","4.78","1444","24"
"6648","-5.7700000000000005","1515","79"
"6649","4.82","1557","20"
"6650","4.3999999999999995","1423","62"
"6651","3.689999999999999","1334","133"
"6652","-8.229999999999976","1481","325"
"6653","4.72","1390","30"
"6654","4.3999999999999995","1427","62"
"6655","4.76","1300","26"
"6656","-5.710000000000001","1446","73"
"6657","-5.7399999999998155","1633","1076"
"6658","4.78","1575","24"
"6659","4.43","1559","59"
"6660","4.68","1466","34"
"6661","4.449999999999999","1658","57"
"6662","4.76","-853","26"
"6663","-6.500000000000001","-2141","152"
"6664","-5.58","1739","60"
"6665","4.78","1590","24"
"6666","4.72","1496","30"
"6667","4.77","1658","25"
"6668","4.06","1573","96"
"6669","4.67","1417","35"
"6670","-5.54","1574","56"
"6671","1.8300000000000236","1472","319"
"6672","4.58","1377","44"
"6673","4.67","1461","35"
"6674","4.63","1399","39"
"6675","-5.41","1603","43"
"6676","-5.15","1481","17"
"6677","4.72","1613","30"
"6678","4.5","1448","52"
"6679","4.529999999999999","1486","49"
"6680","4.81","1423","21"
"6681","4.79","1602","23"
"6682","4.64","1332","38"
"6683","-5.2700000000000005","1438","29"
"6684","4.8","1381","22"
"6685","4.199999999999999","1371","82"
"6686","4.62","1385","40"
"6687","4.8","1547","22"
"6688","4.68","1410","34"
"6689","4.81","1602","21"
"6690","4.83","1354","19"
"6691","4.529999999999999","1433","49"
"6692","4.529999999999999","1369","49"
"6693","4.83","1401","19"
"6694","4.62","1390","40"
"6695","4.72","1375","30"
"6696","4.58","1326","44"
"6697","-6.200000000000001","1407","122"
"6698","3.419999999999999","1421","160"
"6699","4.83","1541","19"
"6700","4.609999999999999","1509","41"
"6701","-5.24","1393","26"
"6702","4.6","1402","42"
"6703","-6.210000000000001","-2019","123"
"6704","4.75","1485","27"
"6705","-5.08","1546","10"
"6706","4.67","1754","35"
"6707","4.75","1775","27"
"6708","-5.44","1641","46"
"6709","3.629999999999999","1478","139"
"6710","4.83","1504","19"
"6711","4.78","1355","24"
"6712","4.52","1575","50"
"6713","4.1899999999999995","1701","83"
"6714","4.82","1527","20"
"6715","4.66","1458","36"
"6716","4.319999999999999","1432","70"
"6717","4.77","1436","25"
"6718","4.58","1461","44"
"6719","-5.41","1373","43"
"6720","4.64","1396","38"
"6721","4.68","1345","34"
"6722","4.569999999999999","1339","45"
"6723","4.569999999999999","1404","45"
"6724","4.75","1372","27"
"6725","4.83","1424","19"
"6726","4.35","1449","67"
"6727","4.569999999999999","1454","45"
"6728","4.71","1549","31"
"6729","4.47","1396","55"
"6730","4.38","1402","64"
"6731","4.77","1426","25"
"6732","4.51","1417","51"
"6733","-5.44","1347","46"
"6734","3.9699999999999993","1444","105"
"6735","4.83","1420","19"
"6736","-5.57","1403","59"
"6737","4.569999999999999","1379","45"
"6738","-5.86","1445","88"
"6739","4.76","1408","26"
"6740","4.76","1416","26"
"6741","3.0999999999999988","1453","192"
"6742","4.84","1468","18"
"6743","4.47","1379","55"
"6744","4.83","1464","19"
"6745","4.8","1541","22"
"6746","4.39","1512","63"
"6747","1.5100000000000304","1392","351"
"6748","4.52","1418","50"
"6749","4.7299999999999995","1514","29"
"6750","3.9899999999999993","1450","103"
"6751","4.64","1296","38"
"6752","3.0199999999999987","1398","200"
"6753","2.8200000000000025","1561","220"
"6754","4.609999999999999","1383","41"
"6755","4.35","1444","67"
"6756","4.4799999999999995","1329","54"
"6757","4.6499999999999995","1347","37"
"6758","4.41","1442","61"
"6759","-5.24","1544","26"
"6760","4.58","1297","44"
"6761","4.77","1390","25"
"6762","4.83","1298","19"
"6763","4.64","1446","38"
"6764","4.369999999999999","1440","65"
"6765","4.68","1424","34"
"6766","4.279999999999999","1418","74"
"6767","4.76","1411","26"
"6768","-5.24","1555","26"
"6769","4.279999999999999","1403","74"
"6770","-5.53","1395","55"
"6771","4.81","1379","21"
"6772","4.71","1339","31"
"6773","4.33","1335","69"
"6774","4.56","1392","46"
"6775","4.26","1389","76"
"6776","-5.6000000000000005","1401","62"
"6777","4.63","1362","39"
"6778","4.72","1337","30"
"6779","-5.2","1415","22"
"6780","4.7","1389","32"
"6781","4.83","1436","19"
"6782","4.74","1482","28"
"6783","-5.24","1343","26"
"6784","4.59","1416","43"
"6785","-7.649999999999988","1422","267"
"6786","-5.2700000000000005","1438","29"
"6787","4.58","1473","44"
"6788","4.369999999999999","1444","65"
"6789","4.609999999999999","1384","41"
"6790","-5.12","1418","14"
"6791","4.159999999999999","1412","86"
"6792","4.6499999999999995","1311","37"
"6793","4.74","1328","28"
"6794","1.5600000000000294","1380","346"
"6795","4.56","1439","46"
"6796","4.83","1532","19"
"6797","4.63","1431","39"
"6798","-5.3","1532","32"
"6799","4.75","1377","27"
"6800","4.74","1396","28"
"6801","4.8","1343","22"
"6802","-5.51","1463","53"
"6803","-5.29","1460","31"
"6804","4.569999999999999","1452","45"
"6805","4.47","1385","55"
"6806","4.66","1497","36"
"6807","4.609999999999999","1503","41"
"6808","4.74","1310","28"
"6809","-5.5200000000000005","1431","54"
"6810","4.62","1479","40"
"6811","-6.860000000000001","1429","188"
"6812","4.35","1437","67"
"6813","-5.28","1446","30"
"6814","3.669999999999999","1354","135"
"6815","4.76","1414","26"
"6816","4.369999999999999","1464","65"
"6817","-5.25","1392","27"
"6818","-2.2599999999998897","1441","728"
"6819","4.56","1519","46"
"6820","4.7299999999999995","1444","29"
"6821","4.7","1413","32"
"6822","4.8","1459","22"
"6823","-0.12999999999993506","1426","515"
"6824","4.56","1495","46"
"6825","-5.08","1468","10"
"6826","-5.2","1338","22"
"6827","4.86","1489","16"
"6828","4.76","1443","26"
"6829","4.8","1434","22"
"6830","-5.23","1359","25"
"6831","4.3999999999999995","1369","62"
"6832","-5.790000000000001","1403","81"
"6833","4.75","1510","27"
"6834","4.64","1492","38"
"6835","4.74","1450","28"
"6836","4.72","1530","30"
"6837","4.63","1385","39"
"6838","4.64","1417","38"
"6839","4.7","1999","32"
"6840","4.62","1964","40"
"6841","4.7","-846","32"
"6842","3.449999999999999","-2135","157"
"6843","3.869999999999999","1663","115"
"6844","4.75","1935","27"
"6845","4.78","1508","24"
"6846","4.7299999999999995","1515","29"
"6847","-5.470000000000001","1805","49"
"6848","4.71","1823","31"
"6849","4.78","1952","24"
"6850","4.6","1814","42"
"6851","4.7","1713","32"
"6852","4.63","1572","39"
"6853","4.64","1558","38"
"6854","3.6599999999999993","1586","136"
"6855","4.82","1675","20"
"6856","3.6599999999999993","1534","136"
"6857","4.8","1534","22"
"6858","4.77","1448","25"
"6859","-5.920000000000001","1519","94"
"6860","4.63","1460","39"
"6861","3.9099999999999993","1593","111"
"6862","-5.18","1600","20"
"6863","4.67","1470","35"
"6864","3.4399999999999986","1695","158"
"6865","4.119999999999999","1528","90"
"6866","-5.28","1535","30"
"6867","-5.2","1640","22"
"6868","2.6900000000000053","1800","233"
"6869","4.58","1823","44"
"6870","3.549999999999999","1652","147"
"6871","4.51","1705","51"
"6872","4.82","1776","20"
"6873","4.369999999999999","1709","65"
"6874","4.7299999999999995","1520","29"
"6875","4.82","1467","20"
"6876","4.62","1558","40"
"6877","4.75","1460","27"
"6878","-5.29","1362","31"
"6879","4.8","1565","22"
"6880","4.31","1710","71"
"6881","-5.29","1367","31"
"6882","4.59","1494","43"
"6883","2.2200000000000153","1597","280"
"6884","4.72","1594","30"
"6885","4.74","1506","28"
"6886","4.049999999999999","1416","97"
"6887","4.58","1634","44"
"6888","4.7299999999999995","1383","29"
"6889","4.8","1641","22"
"6890","4.52","1350","50"
"6891","4.33","1454","69"
"6892","4.7","1528","32"
"6893","4.63","1504","39"
"6894","4.83","1384","19"
"6895","2.8800000000000012","1400","214"
"6896","4.83","1372","19"
"6897","4.43","1485","59"
"6898","4.72","1348","30"
"6899","-5.22","1381","24"
"6900","4.76","1404","26"
"6901","-5.46","1422","48"
"6902","-7.689999999999987","1341","271"
"6903","4.63","1448","39"
"6904","4.79","1463","23"
"6905","4.069999999999999","1435","95"
"6906","4.56","1410","46"
"6907","4.77","1330","25"
"6908","4.84","1391","18"
"6909","4.76","1483","26"
"6910","4.62","1386","40"
"6911","3.749999999999999","1413","127"
"6912","4.66","1356","36"
"6913","4.6899999999999995","1392","33"
"6914","-5.19","1333","21"
"6915","4.6","1370","42"
"6916","4.6499999999999995","1408","37"
"6917","4.68","1365","34"
"6918","4.72","1402","30"
"6919","4.7","1401","32"
"6920","4.78","1414","24"
"6921","-8.05999999999998","1443","308"
"6922","4.84","1319","18"
"6923","4.71","1530","31"
"6924","4.18","1426","84"
"6925","4.7","1457","32"
"6926","4.79","1548","23"
"6927","4.54","1629","48"
"6928","4.289999999999999","1433","73"
"6929","4.51","1672","51"
"6930","-8.219999999999976","1453","324"
"6931","-7.579999999999989","1522","260"
"6932","4.74","1385","28"
"6933","-5.37","1348","39"
"6934","4.66","1425","36"
"6935","4.81","1414","21"
"6936","4.63","1389","39"
"6937","4.119999999999999","1433","90"
"6938","-5.21","1346","23"
"6939","4.1","1435","92"
"6940","4.63","1551","39"
"6941","4.8","1436","22"
"6942","4.81","1365","21"
"6943","4.81","1416","21"
"6944","4.77","1519","25"
"6945","4.75","1421","27"
"6946","4.109999999999999","1482","91"
"6947","4.79","1340","23"
"6948","4.81","1472","21"
"6949","4.72","1404","30"
"6950","4.76","1459","26"
"6951","4.25","1396","77"
"6952","2.9200000000000004","1348","210"
"6953","-5.22","1420","24"
"6954","4.74","1362","28"
"6955","4.83","1465","19"
"6956","-5.37","1503","39"
"6957","4.6499999999999995","1439","37"
"6958","4.85","1367","17"
"6959","4.75","1538","27"
"6960","-5.21","1444","23"
"6961","3.9499999999999993","1511","107"
"6962","3.9299999999999993","1445","109"
"6963","-5.46","1404","48"
"6964","4.71","1408","31"
"6965","4.78","1310","24"
"6966","4.76","1413","26"
"6967","3.639999999999999","1376","138"
"6968","4.6899999999999995","1356","33"
"6969","4.79","1469","23"
"6970","4.85","1454","17"
"6971","4.7299999999999995","1483","29"
"6972","4.59","1478","43"
"6973","4.17","1452","85"
"6974","-5.74","1442","76"
"6975","4.59","1516","43"
"6976","4.449999999999999","1612","57"
"6977","4.18","1402","84"
"6978","-5.65","1362","67"
"6979","4.46","1490","56"
"6980","4.58","1480","44"
"6981","4.72","1367","30"
